date,liq_sven,liq_resid1,liq_resid2
1967-02,-2.093144416809082,0.2424634507051886,
1967-03,-0.26824188232421875,0.15779681004245028,
1967-04,-0.26329898834228516,0.18838946135184154,
1967-05,-0.3014259338378906,0.030000949841617608,
1967-06,-0.5611066818237305,-0.8134304677654427,
1967-07,-0.07452392578125,-0.7438087657185761,
1967-08,-1.314046859741211,-0.5474056746471732,
1967-09,-0.6992201805114746,-0.6595805109888868,
1967-10,-0.4188876152038574,-0.5800294829396133,
1967-11,-0.7559542655944824,-0.6144775595573106,
1967-12,-0.5743541717529297,-0.6243645563606552,
1968-01,-0.010587692260742188,-0.284903138522667,-0.32160449723803186
1968-02,-2.284200668334961,-0.0932586985083299,-0.1327730476541804
1968-03,-1.397127628326416,-0.15384302630801017,-0.21945054390769858
1968-04,-0.38690900802612305,-0.0589006908639611,-0.1451929171093962
1968-05,-1.6544489860534668,-0.11782015775260835,-0.18264605467715178
1968-06,-0.23701953887939453,-0.3834558428934107,-0.4619055798016083
1968-07,0.03200387954711914,0.004197556089372334,0.006385304439897155
1968-08,-0.25327062606811523,0.03300976512333609,0.006976434716962743
1968-09,-0.26139116287231445,0.09057407256134908,0.11669032627470788
1968-10,-0.17939329147338867,0.07534609674394499,0.09431853222806108
1968-11,-0.7569456100463867,-0.15087682179734685,-0.15827288814217777
1968-12,-1.1446924209594727,-0.13256761157510155,-0.16482340842494292
1969-01,-0.3985171318054199,0.493840752738258,0.5802770311946599
1969-02,-0.08265972137451172,-0.15034922449901789,-0.1616211653563644
1969-03,-0.19919300079345703,-0.31702172677114326,-0.3830338437229379
1969-04,-0.5993204116821289,0.07486617895354541,0.11842582998361273
1969-05,0.4663534164428711,0.06141828388488335,0.10440664514782583
1969-06,-0.19732284545898438,-0.7040825627832668,-0.7113610325142554
1969-07,0.09978485107421875,0.2120178404955091,0.25388940452385267
1969-08,-0.3894033432006836,-0.3671832058092832,-0.39238093727677015
1969-09,-0.5144014358520508,-0.21941595419889381,-0.21156300405992656
1969-10,-0.4735379219055176,-0.010341622111813109,-0.049574887906930876
1969-11,-0.6788539886474609,-0.08091772676111564,-0.1523483876429763
1969-12,-0.2479114532470703,0.5713178287798062,0.5544321730877018
1970-01,-0.14904069900512695,0.366452552298,0.35706305555082807
1970-02,0.19446945190429688,0.3727091598446943,0.36381935309126234
1970-03,-0.11324357986450195,0.2415464829159477,0.23705013307900114
1970-04,-0.16454172134399414,-0.0002900406792116783,-0.01981380558919632
1970-05,-0.03758573532104492,0.060317339167735184,0.10288506106156614
1970-06,-0.10487079620361328,-0.057778766081499455,-0.04492256749660317
1970-07,0.09232807159423828,0.22121718258877632,0.22770083749461278
1970-08,0.034708499908447266,0.10233919541580416,0.0747568489484518
1970-09,-0.3239717483520508,-0.32017368957117487,-0.37291228532976195
1970-10,0.48296546936035156,0.0437501857565854,0.0286615830249346
1970-11,0.32405662536621094,0.44786959536748494,0.4204522825788892
1970-12,0.5256104469299316,0.7148896648875098,0.7641130564066323
1971-01,0.4408724308013916,0.40583746229799056,0.33746885494556356
1971-02,0.22841668128967285,0.26025827555764147,0.24381455234013494
1971-03,0.29257965087890625,0.3725731906340055,0.3529898188598004
1971-04,0.017819643020629883,0.21541742563461908,0.27773396177601395
1971-05,-0.046839237213134766,0.20844736233712968,0.29406508886439386
1971-06,0.2640056610107422,-0.15431819080067655,-0.13341525785385588
1971-07,-0.07594871520996094,-0.17146576021512416,-0.19395865043662486
1971-08,-0.2406177520751953,-0.33970229621182124,-0.3368683542426032
1971-09,-0.12141895294189453,-0.22245853299051355,-0.23672300188509077
1971-10,-0.013003349304199219,0.22271056990533378,0.23522320428401766
1971-11,0.04019308090209961,0.07071448610898834,0.077487425124394
1971-12,-0.23560762405395508,0.1862815869288661,0.2614134228006497
1972-01,-0.08130121231079102,0.023938212235909084,0.08031471216225228
1972-02,-0.008311271667480469,-0.17694770115947822,-0.16132761230074344
1972-03,-0.21312379837036133,-0.3843251848204483,-0.32381903549505164
1972-04,-0.07904577255249023,-0.12336159229933052,-0.07590115473779457
1972-05,-0.22007989883422852,-0.24136609534000186,-0.25539835223018503
1972-06,-0.4103536605834961,-0.6959420544082047,-0.7254582817284287
1972-07,0.03679513931274414,-0.5571574886088095,-0.5908778218075508
1972-08,-0.259249210357666,-0.47108431118656924,-0.5292782819092379
1972-09,-0.35611677169799805,-0.6206846403738844,-0.6332133198247325
1972-10,0.010289669036865234,-0.2777045822034916,-0.2984583407315693
1972-11,0.08962678909301758,-0.03084289211733271,-0.05684455776054076
1972-12,-0.1315608024597168,0.19217746090952037,0.23828566467980217
1973-01,-0.1560192108154297,-0.029005723160837604,-0.06532106833735973
1973-02,-0.28569889068603516,-0.05918184145719252,-0.06655146137238166
1973-03,-0.5320367813110352,-0.18097812988828998,-0.1944865106967848
1973-04,-0.2560567855834961,-0.049121270847964915,-0.057825352952840525
1973-05,2.505673408508301,0.27104608119676943,0.25031237195596123
1973-06,2.6690750122070312,0.13250872752598664,0.05655407759855624
1973-07,0.08487892150878906,-0.22218444964791395,-0.3614092300747611
1973-08,-0.5518960952758789,0.29301722712609646,0.20639799186153596
1973-09,-0.8140115737915039,-0.738529282535251,-0.8446955487528873
1973-10,-0.3276996612548828,0.4138824978560942,0.327916131574586
1973-11,-1.2001333236694336,-0.11837687375269645,-0.24725851086540018
1973-12,-0.5912351608276367,0.49196949399207934,0.4070711778077758
1974-01,-0.2182626724243164,0.9054230744055332,0.8432162082993262
1974-02,-0.6483078002929688,0.662620690609173,0.606691715193608
1974-03,-0.937225341796875,0.4170782561531796,0.3436684916883497
1974-04,-0.580413818359375,0.4500332885664182,0.35882240690985157
1974-05,-1.0350446701049805,0.10562756948572272,0.022753179838458593
1974-06,-1.462759017944336,-1.0055258472779602,-1.0938904400824452
1974-07,-1.071767807006836,-0.6311590495521475,-0.7097755889487516
1974-08,-0.6838798522949219,-0.8283723594853782,-0.9700108890066552
1974-09,-1.5602006912231445,-1.312322661243793,-1.299803304565616
1974-10,0.0634622573852539,0.6557011923179834,0.6399274978067631
1974-11,0.052521705627441406,0.27365784406207805,0.19391897297217042
1974-12,-0.900855541229248,0.792670892400964,0.8136981944776043
1975-01,-0.5265889167785645,0.29237162765943747,0.3276625416137451
1975-02,-0.6908307075500488,0.13573199630356658,0.16183283339876553
1975-03,-0.47705602645874023,0.024543618014789104,0.02479466616722803
1975-04,-0.566436767578125,-0.2536859364316344,-0.2130547345961631
1975-05,-0.14809560775756836,0.06310880996791735,0.11911086135183702
1975-06,-0.438448429107666,-0.12279510765023005,-0.06974150278417479
1975-07,-0.31207990646362305,-0.16103597941828873,-0.1303443372009463
1975-08,-0.44541311264038086,-0.28366642124820096,-0.2694243419171949
1975-09,-0.30130434036254883,-0.28589563201397894,-0.29946583228621027
1975-10,-0.38200950622558594,0.15834053820226757,0.2355077407018875
1975-11,-0.27893781661987305,-0.05164505944119835,0.058661602885779374
1975-12,-0.2523188591003418,0.006260846287265309,0.04905876640696416
1976-01,-0.252474308013916,0.10350271041427561,0.1306971068703957
1976-02,-0.2702631950378418,-0.1774828966247881,-0.1452308100746631
1976-03,-0.22079086303710938,-0.2674023164260726,-0.2520191711026607
1976-04,-0.29233789443969727,-0.3228256115932524,-0.28221084015600884
1976-05,-0.38565540313720703,-0.40590882547387874,-0.37554543637807924
1976-06,-0.3833599090576172,-0.2854301643380923,-0.2745396244203082
1976-07,-0.27382755279541016,-0.11862925694824167,-0.10457452570976944
1976-08,-0.2662224769592285,-0.06964422535094617,-0.050038225662834
1976-09,-0.3006248474121094,0.026229120440872222,0.04601780142483758
1976-10,-0.21695709228515625,0.09742280689829919,0.10884458620141402
1976-11,-0.30498600006103516,0.046517460604491134,0.023359199937549313
1976-12,-0.22449970245361328,0.27334071716527575,0.3074882904187213
1977-01,-0.3592228889465332,-0.1600860894626761,-0.19306681487116428
1977-02,-0.21263599395751953,-0.09049309153469132,-0.1280431401460902
1977-03,-0.321749210357666,-0.12613764473836486,-0.1460383220142054
1977-04,-0.2464447021484375,-0.11742333525201332,-0.14743292621476645
1977-05,-0.36971187591552734,-0.05692867169018889,-0.08897445989520847
1977-06,-0.3168044090270996,-0.12357137763239034,-0.15910440862322073
1977-07,-0.3661537170410156,-0.26124526986057806,-0.3086602200636257
1977-08,-0.4283285140991211,-0.154353598237587,-0.18735136580279477
1977-09,-0.4499015808105469,-0.07073216958156969,-0.09193714415503607
1977-10,-0.4152216911315918,-0.04304192608377466,-0.06515482663993755
1977-11,-0.5267581939697266,0.026982275156031577,0.03353739575383141
1977-12,-0.538815975189209,-0.18729993532346612,-0.2088390998057088
1978-01,-0.5025119781494141,-0.0924919890397069,-0.11616456912744777
1978-02,-0.4639596939086914,-0.09896059974097948,-0.11467683227331715
1978-03,-0.43675994873046875,-0.03496020307109582,-0.036658094012706144
1978-04,-0.5657262802124023,-0.373379189131402,-0.38673481885706273
1978-05,-0.5611763000488281,-0.5532479358485665,-0.5628981188658342
1978-06,-0.6893148422241211,-0.6208761856681999,-0.6461656550234789
1978-07,-0.7451658248901367,-0.6620606345864486,-0.6509295061540321
1978-08,-0.4669370651245117,-0.253994690802708,-0.28766014793227246
1978-09,-0.6659302711486816,-0.21222270092001772,-0.26467407104559726
1978-10,-0.2822103500366211,-0.3396327465109792,-0.4373576558322281
1978-11,-0.7139310836791992,-0.47144535733430004,-0.5444700638741242
1978-12,-0.9710693359375,-0.5520353010790373,-0.6196061225961227
1979-01,-0.3392934799194336,-0.22881292001378561,-0.26687308481641203
1979-02,-0.40929698944091797,-0.271964449596819,-0.31422592569078667
1979-03,-0.42319393157958984,0.23810649778751625,0.21639741597572204
1979-04,-0.3816995620727539,0.16160314171979628,0.14452552752926628
1979-05,-0.30469608306884766,0.1566774230395822,0.07455998444692469
1979-06,-0.5289745330810547,0.11253297942595175,-0.02174588291761914
1979-07,-0.6408166885375977,0.069088459040616,-0.022264528821684948
1979-08,-0.7416753768920898,0.03768801216997808,-0.062264130870804735
1979-09,-0.8561973571777344,-0.2719900569343885,-0.40056404613478414
1979-10,-1.0603609085083008,0.008756769389815844,-0.08343259769310762
1979-11,-0.575221061706543,0.5895974690136416,0.6127958535977829
1979-12,-0.2738485336303711,1.3054136281177922,1.2702054344658027
1980-01,-0.44852638244628906,0.731613497170974,0.6982140282122167
1980-02,0.0009479522705078125,0.19150479634611095,0.1119426546580069
1980-03,-1.6938667297363281,-0.3730109440171656,-0.3560622648429863
1980-04,-0.997004508972168,0.6209155246134905,0.6729880690290884
1980-05,-0.4105110168457031,-0.14076700162054223,-0.1773718739301664
1980-06,-0.27376842498779297,0.4960222853538072,0.5136125494742378
1980-07,0.07468795776367188,0.6319543603042836,0.6978502750431845
1980-08,-0.831024169921875,-0.29389510058225454,-0.30542392591126166
1980-09,-0.27922725677490234,0.29184463618119416,0.22811914238914532
1980-10,-0.5002508163452148,0.2624637291687062,0.2461279216222323
1980-11,-1.1212577819824219,0.5431411055652013,0.40879191415374017
1980-12,-0.987940788269043,1.8222341767079353,1.7219224865111187
1981-01,-1.4205665588378906,1.2086574761303979,1.0407239705729197
1981-02,-0.3533182144165039,0.5563728389077003,0.38003019449359954
1981-03,-0.7471227645874023,0.5260048908038808,0.4790626489897676
1981-04,-0.3079233169555664,0.7927924640081798,0.7125916910073649
1981-05,-1.3948955535888672,1.1428804113262654,1.0067570610889387
1981-06,-0.9309225082397461,1.0134215769413437,0.8962638038108679
1981-07,-1.3484296798706055,0.04531388584522311,0.0027736704379677235
1981-08,-0.6814002990722656,0.7789868812969605,0.8144883615685607
1981-09,-0.6194686889648438,-0.16202687306801522,-0.32928704417979837
1981-10,-1.3680047988891602,-0.25441631800845244,-0.3256691778393108
1981-11,-0.22560977935791016,0.7827411819690528,0.7748021000287579
1981-12,-1.0718631744384766,-0.8156868324837383,-0.8661896251178511
1982-01,-0.9566535949707031,-0.23738930120162927,-0.36523543190860863
1982-02,-0.8150434494018555,-0.5690722630703888,-0.6353984267250397
1982-03,-0.5619564056396484,0.5393474446238304,0.4577961591125401
1982-04,-0.6958885192871094,-0.11699937099005808,-0.14036870844639537
1982-05,-0.43386077880859375,-0.21996854227294627,-0.22667955488789104
1982-06,-0.8623332977294922,-0.16018773402207565,-0.11151833167762604
1982-07,-0.7052440643310547,-0.9843689457072085,-0.8751359599104127
1982-08,-0.1594829559326172,-1.8520733788583499,-1.9502039104444417
1982-09,-0.18598461151123047,-1.4919733153887549,-1.4016702154910483
1982-10,-0.18547964096069336,-0.23704089568150444,-0.2062344941765577
1982-11,-0.31814098358154297,-0.07756300974098984,-0.1979923223561304
1982-12,-0.3318138122558594,0.4601758189027487,0.4362642561390029
1983-01,-0.2093973159790039,0.4878927137600515,0.5406618050881224
1983-02,-0.11861085891723633,0.34155071709327967,0.3021814016167568
1983-03,-0.15683650970458984,0.4728016438267453,0.539204027599407
1983-04,-0.1891622543334961,0.3450023243317757,0.3601231263988476
1983-05,-0.1019449234008789,0.20799176363877336,0.19718363484288837
1983-06,-0.33649539947509766,0.20616485212443436,0.24417788788964145
1983-07,-0.3606595993041992,-0.20213635701275123,-0.25456869330052
1983-08,-0.35273170471191406,-0.2022909689107113,-0.2195515875212095
1983-09,-0.30834484100341797,0.01342579260345822,0.07970135649168597
1983-10,-0.3494243621826172,0.05977226377379452,0.07878451166791223
1983-11,-0.27184009552001953,0.14793060531808067,0.12877657281236488
1983-12,-0.3304758071899414,0.029345120731912644,0.0341998670388719
1984-01,-0.3142271041870117,0.29718368016918895,0.3289050301035612
1984-02,-0.31380748748779297,0.21211538890880455,0.24564248441848946
1984-03,-0.41170501708984375,0.014135958511785063,0.016024834316239023
1984-04,-0.41642093658447266,0.056847571908692274,0.13074778220476801
1984-05,-0.5931854248046875,-1.0299997300503403,-0.9614851765528307
1984-06,-0.6016063690185547,-0.7538010664300074,-0.6731296894077516
1984-07,-0.1648120880126953,-0.12579354256083874,-0.0573401037954131
1984-08,-0.3705263137817383,-0.24273016455892815,-0.23400396713710592
1984-09,-0.3119974136352539,0.18674394722021326,0.2213540699371439
1984-10,-0.5265064239501953,-0.06184953010399674,-0.024354299074099472
1984-11,-0.19368934631347656,-0.07401254237342236,-0.08309232598919358
1984-12,-0.320925235748291,-0.11375910400921185,-0.08314510180867352
1985-01,-0.1730327606201172,0.20307992019731813,0.1913985823299411
1985-02,-0.48023509979248047,-0.2532643318404588,-0.28209131765844475
1985-03,-0.45078277587890625,-0.44988493697738363,-0.5043366376727452
1985-04,-0.27840089797973633,-0.10967351602257125,-0.12980406887845497
1985-05,-0.09676885604858398,-0.05280529038750448,-0.1083360423000217
1985-06,-0.19805145263671875,0.22358536561674125,0.21430775836988136
1985-07,-0.19777727127075195,0.05186693701556422,-0.03584245254927332
1985-08,0.0493931770324707,-0.019180396119870657,-0.05196584772404922
1985-09,-0.15831375122070312,-0.15218949039668317,-0.1874967172770834
1985-10,-0.13427972793579102,0.2652438809331503,0.2745776504964086
1985-11,-0.11390113830566406,0.1937198439422767,0.18079654606447537
1985-12,-0.24721622467041016,0.21983541433568554,0.18520536949175792
1986-01,-0.3101973533630371,0.022350698850260642,-0.03497934074092157
1986-02,-0.17667818069458008,0.17506047727689467,0.12939379968321418
1986-03,-0.30373573303222656,-0.0014466439693521238,-0.09367922261963191
1986-04,-0.14403772354125977,0.23277929752409587,0.1726987477683508
1986-05,0.03681468963623047,0.11268011660065991,0.05446835053936194
1986-06,-0.16702747344970703,0.13979735866268328,0.0703376361700867
1986-07,-0.16592693328857422,0.2920941233057661,0.24571158121799463
1986-08,0.014560699462890625,0.3809525145090831,0.3472871158020192
1986-09,-0.19571208953857422,0.0014337559754054041,-0.04780486384876781
1986-10,-0.16176319122314453,0.19966792505239717,0.19329128630832138
1986-11,-0.0937037467956543,0.21203728300944125,0.17323482787614264
1986-12,-0.19802284240722656,0.11922967259766537,0.10476149477818542
1987-01,-0.1495957374572754,0.24430650827528044,0.19669160034943634
1987-02,-0.29103565216064453,0.005164095723795725,-0.02930491070296437
1987-03,-0.3623967170715332,-0.01896440351168227,-0.04136252070884705
1987-04,-0.43367624282836914,-0.6017387458971042,-0.6259286962786073
1987-05,-0.6469464302062988,-0.6557033417032212,-0.642961539452199
1987-06,-0.6549410820007324,-0.3579001244684088,-0.3423624941175385
1987-07,-0.23234891891479492,-0.05679296501879261,-0.03802298354277944
1987-08,-0.34056854248046875,-0.10127983683892072,-0.066268797784101
1987-09,-0.40041017532348633,-0.45582923996798996,-0.4526073910409183
1987-10,-0.8439526557922363,-0.46815600239150257,-0.42673847663503484
1987-11,-1.004450798034668,-0.8513223729823904,-0.8351896760628499
1987-12,-0.3170504570007324,-0.9139526026116673,-0.918342656373178
1988-01,-0.6929092407226562,-0.42388948207417787,-0.43376310118916184
1988-02,-0.49292898178100586,-0.3428494657444645,-0.3468928599465819
1988-03,-0.43820905685424805,-0.4826430979153242,-0.4845225584660735
1988-04,-0.42479562759399414,-0.38076674505902286,-0.3723271127499581
1988-05,-0.28041744232177734,-0.5808713980295508,-0.5909964527210247
1988-06,-0.10410690307617188,-0.294255189131146,-0.2894976490858694
1988-07,-0.4004344940185547,-0.28255822181861845,-0.27366248787574765
1988-08,-0.43369388580322266,-0.32013147583987767,-0.3266389768244009
1988-09,-0.3853330612182617,-0.0551221845235208,-0.03930743372491463
1988-10,-0.17235422134399414,0.013900287622580443,0.0009376894294037541
1988-11,-0.3743305206298828,-0.05225660219019446,-0.06555260713953537
1988-12,-0.2582406997680664,-0.21994089096883762,-0.24321548670545567
1989-01,-0.3685884475708008,0.040651567624921725,0.011156430408748363
1989-02,-0.39420413970947266,-0.12224410006012754,-0.1664044355742682
1989-03,-0.32237815856933594,-0.17116399493351864,-0.19351260758875277
1989-04,-0.4995861053466797,-0.06765392048860797,-0.08267532831535185
1989-05,-0.283050537109375,0.30146912568410933,0.24353846575532323
1989-06,-0.2571420669555664,0.25935890731504774,0.21322959159415777
1989-07,-0.1854414939880371,0.5804811494084552,0.5028723814806835
1989-08,-0.26802682876586914,0.33766486852982425,0.33374793578335193
1989-09,-0.3889474868774414,0.12087069446696042,0.0933149313998145
1989-10,-0.30525732040405273,0.5042556665583389,0.4526681520262663
1989-11,-0.32433271408081055,0.3455336985118098,0.2896298022919934
1989-12,-0.41330575942993164,0.28814062139982877,0.24827362422464638
1990-01,-0.3995943069458008,0.17520242617813686,0.1440690492749681
1990-02,-0.28283166885375977,0.3001680859410678,0.294491089841566
1990-03,-0.39255428314208984,0.1586179260832985,0.16161099302351012
1990-04,-0.4752979278564453,-0.09655164490348778,-0.1013921874585142
1990-05,-0.37097740173339844,0.2104465808464555,0.2030783219388681
1990-06,-0.09801626205444336,0.33170452155005403,0.3101257000056181
1990-07,-0.12993907928466797,0.3334534741823294,0.3067357367771386
1990-08,-0.3285388946533203,0.3725288728948186,0.36011915300201114
1990-09,-0.4022045135498047,0.14150904168284573,0.13141339236901484
1990-10,-0.2160787582397461,0.16484294767419794,0.1305306328053364
1990-11,-0.17201471328735352,0.12748710998364654,0.07179397373927987
1990-12,-0.28574514389038086,0.035073429293214886,0.008729758429268486
1991-01,-0.1801433563232422,0.14311871942139565,0.11456067593349406
1991-02,-0.11762237548828125,0.14811037963605855,0.13578054466156786
1991-03,-0.13199710845947266,0.08697972742704074,0.11702584819481654
1991-04,-0.16167068481445312,-0.014288706298579257,-0.03292054248215592
1991-05,-0.11882781982421875,-0.12618460727997327,-0.13676193286784688
1991-06,-0.1320486068725586,-0.07884001517377648,-0.0889521157643367
1991-07,-0.15728759765625,0.03223363512038446,0.018538548056877602
1991-08,-0.026449203491210938,0.34746957226153885,0.35476032515417266
1991-09,-0.013066768646240234,0.3711886030448275,0.35251939360172546
1991-10,0.011647224426269531,0.23299551845763755,0.19085302183760433
1991-11,-0.024226665496826172,0.1012533717492623,0.06465478278671277
1991-12,0.14949512481689453,0.21339217397813126,0.14907829267316197
1992-01,0.06512570381164551,0.24665947286871237,0.21413510002442715
1992-02,0.11783123016357422,0.26367693319371677,0.2718421623346159
1992-03,0.12246227264404297,0.3355425859419636,0.3512887489309655
1992-04,0.06483101844787598,0.203723647140853,0.24426290420304975
1992-05,0.09302473068237305,0.22144870997088795,0.259612627405831
1992-06,-0.001436471939086914,0.193198341379472,0.18301898549955764
1992-07,0.030599594116210938,0.2825556627679786,0.2737544630521036
1992-08,0.13350796699523926,0.3138959632767482,0.2783463808906248
1992-09,0.006440639495849609,0.15026887430608138,0.12995128088635788
1992-10,-0.18035507202148438,0.03967748000358373,0.05116909488108545
1992-11,-0.03275871276855469,0.09707458693671667,0.0955242571857311
1992-12,-0.14204883575439453,0.20784663998635367,0.2334674144191231
1993-01,-0.13083314895629883,0.11350190254752723,0.1466198562190435
1993-02,-0.06287837028503418,0.15026979094982318,0.1378049801982697
1993-03,-0.13807892799377441,0.09549651737454168,0.06953694245351816
1993-04,-0.12015986442565918,0.10256216331159296,0.06408457805480516
1993-05,-0.0770571231842041,-0.024612912892495675,-0.028042735359211868
1993-06,-0.11036133766174316,0.03529492065317763,0.032112625915684756
1993-07,-0.10752081871032715,0.12842035750662628,0.16304021507493127
1993-08,-0.11250615119934082,0.181535675863147,0.19288682397459622
1993-09,-0.12568330764770508,0.02992225861101705,0.02078828454197268
1993-10,-0.12143969535827637,0.09176490163458961,0.08999573913516823
1993-11,-0.06107020378112793,0.031879753927301024,0.031539404218723366
